,Unnamed: 0.1,Unnamed: 0,oid,oy,ox,oGEOID,oMOVEMENT_ID,did,dy,dx,dGEOID,dMOVEMENT_ID,uber_OD,sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
27726,27726,3364408,31479975,34.0535396,-118.2224323,6037203500.0,1198.0,122731136,34.0622732,-117.8545423,6037403500.0,2178.0,"(1198.0, 2178.0)",1198.0,2178.0,3,1249.6,139.13,1242.7,1.11
401033,401033,4522629,122976803,34.2138209,-118.5491937,6037131600.0,946.0,123118649,34.2590804,-118.5299541,6037111206.0,778.0,"(946.0, 778.0)",946.0,778.0,3,680.58,160.92,663.93,1.24
906520,906520,1958285,1579624118,34.0801684,-118.377546,6037700400.0,2110.0,3609856422,34.0374139,-118.421334,6037269300.0,1561.0,"(2110.0, 1561.0)",2110.0,1561.0,3,685.05,244.11,654.62,1.33
19269,19269,3170586,26427506,33.9760654,-118.4209962,6037275604.0,1610.0,59832703,34.1851768,-118.483661,6037980024.0,1695.0,"(1610.0, 1695.0)",1610.0,1695.0,3,1228.17,644.66,1116.02,1.49
249706,249706,3153778,122784814,33.9791071,-118.0477715,6037501400.0,2122.0,122665343,34.0684543,-117.9204304,6037406500.0,2085.0,"(2122.0, 2085.0)",2122.0,2085.0,3,850.17,44.78,849.03,1.05
440819,440819,3228749,123021871,34.2048444,-118.4500574,6037127220.0,910.0,123119330,34.2793908,-118.5202265,6037106643.0,750.0,"(910.0, 750.0)",910.0,750.0,3,767.88,237.32,737.09,1.32
311887,311887,2459130,122858837,34.0089844,-118.4567795,6037273100.0,1592.0,7868023209,34.0385715,-118.3346547,6037218701.0,1343.0,"(1592.0, 1343.0)",1592.0,1343.0,3,795.47,175.26,779.74,1.21
620943,620943,4490660,123311432,34.2485541,-118.4445613,6037119201.0,821.0,122872907,34.2084459,-118.4825288,6037980008.0,1685.0,"(821.0, 1685.0)",821.0,1685.0,3,689.83,147.21,673.86,1.24
356247,356247,614850,122916126,33.9969577,-117.9662706,6037408631.0,2245.0,122617753,33.9721583,-118.0640159,6037502200.0,2306.0,"(2245.0, 2306.0)",2245.0,2306.0,3,1097.76,466.04,1008.18,1.51
769217,769217,4097175,144470286,33.9352166,-118.3692895,6037601600.0,2423.0,1728601294,33.7986024,-118.1186699,6037574300.0,640.0,"(2423.0, 640.0)",2423.0,640.0,3,1070.58,213.53,1054.69,1.18
414379,414379,4929861,122991802,34.1480471,-118.6205437,6037137402.0,997.0,122932206,34.1485655,-118.3855819,6037143302.0,1031.0,"(997.0, 1031.0)",997.0,1031.0,3,1101.23,375.69,1046.81,1.36
588782,588782,1025099,123251082,34.1740555,-118.3123172,6037311802.0,144.0,123194765,34.1576193,-118.3942805,6037125102.0,897.0,"(144.0, 897.0)",144.0,897.0,3,1576.07,2191.22,1012.28,2.17
1093315,1093315,3334457,3881862911,34.0815861,-118.3825367,6037700400.0,2110.0,540985818,34.0513709,-118.2141228,6037203500.0,1198.0,"(2110.0, 1198.0)",2110.0,1198.0,3,1093.48,334.52,1057.15,1.27
559844,559844,3322519,123198089,34.2113115,-118.5308598,6037131400.0,945.0,122975547,34.1910605,-118.5604163,6037133000.0,960.0,"(945.0, 960.0)",945.0,960.0,3,620.58,592.52,511.07,1.69
1018391,1018391,3736410,1909541259,33.994456,-117.8632136,6037403326.0,2173.0,122841480,33.9868783,-117.9200492,6037408626.0,2240.0,"(2173.0, 2240.0)",2173.0,2240.0,3,335.29,135.46,304.19,1.6
502894,502894,4570903,123111638,34.2723872,-118.4364288,6037104310.0,719.0,2503434242,34.1816459,-118.466186,6037127711.0,918.0,"(719.0, 918.0)",719.0,918.0,3,640.08,100.83,632.29,1.17
349366,349366,2055489,122906366,33.9382278,-118.3123099,6037238000.0,1466.0,122766200,33.9690731,-118.3243157,6037600801.0,483.0,"(1466.0, 483.0)",1466.0,483.0,3,291.75,163.2,254.29,1.69
775505,775505,3156876,253020228,34.0482313,-118.1476772,6037482002.0,1761.0,123566942,34.0165373,-118.1952164,6037204920.0,1215.0,"(1761.0, 1215.0)",1761.0,1215.0,3,508.39,141.39,492.82,1.27
561423,561423,3249705,123201638,33.9930476,-118.4048654,6037702600.0,248.0,122614992,33.8343484,-118.3390188,6037650401.0,2036.0,"(248.0, 2036.0)",248.0,2036.0,3,845.52,170.55,831.48,1.19
74976,74976,496918,122585771,33.9874606,-117.8748255,6037408212.0,2227.0,122631513,33.9265487,-117.8848821,6059001507.0,2527.0,"(2227.0, 2527.0)",2227.0,2527.0,3,553.12,208.96,529.0,1.31
391021,391021,245384,122960859,34.1024971,-118.3926474,6037700600.0,113.0,122617234,34.2075542,-118.4618454,6037127210.0,909.0,"(113.0, 909.0)",113.0,909.0,3,1398.67,769.05,1274.71,1.46
100822,100822,310661,122617605,34.0238831,-118.444757,6037271300.0,1577.0,123556858,33.7955608,-118.0981986,6037574500.0,642.0,"(1577.0, 642.0)",1577.0,642.0,3,1498.53,194.05,1488.23,1.12
1196812,1196812,1924646,11261224238,34.121666,-117.9889302,6037404600.0,509.0,359167350,33.901841,-118.1048107,6037553000.0,1790.0,"(509.0, 1790.0)",509.0,1790.0,3,983.65,204.07,965.04,1.21
1174436,1174436,4077285,8708057049,33.9601097,-118.1095599,6037550501.0,265.0,122715980,33.9794041,-118.0686179,6037502200.0,2306.0,"(265.0, 2306.0)",265.0,2306.0,3,369.05,232.63,319.25,1.83
753666,753666,975854,123710965,34.1151023,-118.4052883,6037261104.0,1512.0,123317986,34.2626969,-118.4658079,6037109604.0,770.0,"(1512.0, 770.0)",1512.0,770.0,3,1029.17,31.19,1028.7,1.03
916499,916499,4641771,1620498796,34.0007882,-118.3997237,6037702600.0,248.0,122648020,34.0449959,-118.528938,6037262706.0,1525.0,"(248.0, 1525.0)",248.0,1525.0,3,737.69,226.54,705.92,1.34
226378,226378,4571294,122757662,33.7921351,-118.0792357,6059110007.0,2714.0,295527422,33.8213465,-118.20718,6037577700.0,618.0,"(2714.0, 618.0)",2714.0,618.0,3,938.86,656.47,758.23,1.9
67397,67397,1743498,122575857,34.0711749,-117.8618401,6037403601.0,221.0,122834111,34.0268716,-117.8990555,6037408006.0,2099.0,"(221.0, 2099.0)",221.0,2099.0,3,861.14,342.71,797.85,1.47
1095728,1095728,1465240,3994566222,33.975011,-118.4177939,6037275604.0,1610.0,298586906,34.0614774,-118.1751377,6037530700.0,2331.0,"(1610.0, 2331.0)",1610.0,2331.0,3,1350.83,155.43,1341.99,1.12
765022,765022,1465822,123771806,34.1089752,-118.3349094,6037189600.0,1093.0,4028996679,33.8879395,-118.0435066,6037980034.0,1948.0,"(1093.0, 1948.0)",1093.0,1948.0,3,1350.75,228.57,1334.74,1.16
1048231,1048231,2530252,2491363360,33.8198591,-118.385108,6037621400.0,1890.0,122779119,33.8419155,-118.3883667,6037621204.0,1886.0,"(1890.0, 1886.0)",1890.0,1886.0,3,319.33,188.01,273.76,1.81
1110850,1110850,2842311,4046621160,34.107054,-117.9385928,6037404600.0,509.0,530968173,34.0888736,-117.9477264,6037405201.0,71.0,"(509.0, 71.0)",509.0,71.0,3,407.0,224.82,351.02,1.73
15212,15212,4518942,25075796,34.0898455,-118.4126832,6037700700.0,114.0,122648022,34.045931,-118.5298975,6037262706.0,1525.0,"(114.0, 1525.0)",114.0,1525.0,3,1024.58,241.02,999.27,1.25
1152326,1152326,3868046,6816193770,34.0321163,-118.2849356,6037221710.0,1369.0,18660431,34.0851364,-118.2081073,6037199300.0,1177.0,"(1369.0, 1177.0)",1369.0,1177.0,3,655.37,202.71,626.18,1.35
895878,895878,4818009,1216487808,34.045521,-118.2348279,6037206052.0,1220.0,122746696,33.8601747,-118.343746,6037650200.0,2034.0,"(1220.0, 2034.0)",1220.0,2034.0,3,1494.43,353.61,1458.67,1.24
1135742,1135742,2039607,5817400395,33.9495898,-118.0890389,6037502700.0,1942.0,317623413,34.0149785,-118.1700735,6037532302.0,186.0,"(1942.0, 186.0)",1942.0,186.0,3,590.39,220.16,556.49,1.39
942596,942596,3825980,1717893543,34.0720846,-118.3877044,6037700802.0,116.0,4010243727,34.097376,-118.3386764,6037190102.0,1101.0,"(116.0, 1101.0)",116.0,1101.0,3,845.23,255.63,818.84,1.27
1016685,1016685,4288616,1904086413,33.7662727,-118.1426577,6037577100.0,684.0,123548350,33.7850111,-118.1019383,6037574500.0,642.0,"(684.0, 642.0)",684.0,642.0,3,417.9,304.89,358.65,1.65
909755,909755,3246373,1614654916,34.0035181,-118.4110143,6037702801.0,250.0,5883250861,33.978989,-118.3700015,6037601301.0,494.0,"(250.0, 494.0)",250.0,494.0,3,621.06,176.52,602.45,1.26
915014,915014,4402541,1620475232,33.9996749,-118.4143082,6037275102.0,1604.0,123070210,33.9418482,-118.3238969,6037600601.0,478.0,"(1604.0, 478.0)",1604.0,478.0,3,918.6,252.47,887.97,1.29
610254,610254,4896761,123291776,33.9125842,-118.0295908,6037504101.0,557.0,3536716344,33.8619002,-117.995941,6059110500.0,2546.0,"(557.0, 2546.0)",557.0,2546.0,3,557.29,205.53,525.05,1.4
255744,255744,4043391,122791537,33.853454,-118.1772623,6037570601.0,598.0,122650563,33.9666712,-118.0738548,6037502303.0,2307.0,"(598.0, 2307.0)",598.0,2307.0,3,961.0,103.92,955.33,1.12
1172762,1172762,343625,8505442921,33.9330437,-118.1711526,6037536102.0,2006.0,122893370,33.9795065,-118.2353693,6037533103.0,441.0,"(2006.0, 441.0)",2006.0,441.0,3,942.67,247.39,906.15,1.34
465673,465673,3362846,123057578,33.8773104,-118.1783403,6037570202.0,587.0,122625073,34.0037209,-118.3034576,6037231601.0,1420.0,"(587.0, 1420.0)",587.0,1420.0,3,1185.57,342.37,1143.56,1.3
597375,597375,2381976,123272330,33.8947319,-118.021168,6037503902.0,554.0,123472036,33.9141755,-118.1958658,6037541801.0,1709.0,"(554.0, 1709.0)",554.0,1709.0,3,1315.56,388.9,1258.46,1.35
699704,699704,215425,123520165,33.9531871,-118.0232057,6037501900.0,2131.0,4022522464,33.8982387,-118.1602197,6037553601.0,1802.0,"(2131.0, 1802.0)",2131.0,1802.0,3,1231.55,355.37,1183.05,1.33
602008,602008,2667605,123281281,33.8671973,-118.342094,6037650200.0,2034.0,122666004,34.0078608,-118.4061658,6037702700.0,249.0,"(2034.0, 249.0)",2034.0,249.0,3,662.84,213.41,638.87,1.28
443460,443460,2254784,123026886,33.8957662,-118.0133775,6037503902.0,554.0,122786591,33.9773366,-118.1302771,6037532304.0,188.0,"(554.0, 188.0)",554.0,188.0,3,841.42,363.15,711.53,2.09
637530,637530,213425,123347854,34.2445094,-118.5012738,6037117302.0,810.0,730492536,34.0016997,-118.4106077,6037702802.0,251.0,"(810.0, 251.0)",810.0,251.0,3,1325.44,458.07,1270.26,1.31
173354,173354,1831313,122695807,34.152208,-118.3516988,6037143101.0,1029.0,122968182,34.1776105,-118.1754287,6037460800.0,1814.0,"(1029.0, 1814.0)",1029.0,1814.0,3,657.04,141.2,645.25,1.2
228090,228090,3106557,122759710,34.005713,-118.204905,6037980016.0,2062.0,122936148,33.8116431,-118.2143702,6037572600.0,620.0,"(2062.0, 620.0)",2062.0,620.0,3,787.22,318.14,758.99,1.26
960943,960943,4814185,1729813719,34.0080711,-118.1603811,6037532302.0,186.0,990200343,34.0691423,-118.1766937,6037201601.0,1192.0,"(186.0, 1192.0)",186.0,1192.0,3,582.14,166.63,562.2,1.29
844662,844662,1949829,376785566,34.1795827,-118.4248188,6037123602.0,877.0,123270384,34.1557417,-118.2754178,6037301701.0,363.0,"(877.0, 363.0)",877.0,363.0,3,878.0,184.74,857.49,1.25
480895,480895,205072,123077361,33.9844739,-118.3352008,6037234902.0,1443.0,1613487139,34.0777801,-118.2295387,6037980010.0,1687.0,"(1443.0, 1687.0)",1443.0,1687.0,3,1451.0,510.55,1367.68,1.4
1066872,1066872,2580817,3484802701,33.8172612,-118.1407701,6037980018.0,695.0,123426792,34.0527998,-118.2215295,6037203500.0,1198.0,"(695.0, 1198.0)",695.0,1198.0,3,1558.0,425.46,1504.83,1.3
764767,764767,2028381,123770678,34.1830811,-118.2219691,6037300800.0,348.0,123691407,34.2129364,-118.1967763,6037460501.0,516.0,"(348.0, 516.0)",348.0,516.0,3,394.58,252.46,324.33,1.97
1093944,1093944,3858222,3892769468,34.1538246,-118.132448,6037462201.0,1827.0,123333785,34.1069149,-117.9254,6037404600.0,509.0,"(1827.0, 509.0)",1827.0,509.0,3,1025.53,338.16,976.93,1.36
960051,960051,2726977,1728594487,33.8031117,-118.1384927,6037574202.0,639.0,2419150436,33.8260316,-118.2764556,6037543804.0,166.0,"(639.0, 166.0)",639.0,166.0,3,623.1,54.01,620.72,1.09
500839,500839,2846520,123108799,34.2740406,-118.4699656,6037109100.0,763.0,362537913,34.2121936,-118.4311331,6037120400.0,842.0,"(763.0, 842.0)",763.0,842.0,3,583.0,188.84,555.7,1.35
94310,94310,981892,122610626,34.2343795,-118.40045,6037121210.0,847.0,2452296670,34.2929226,-118.5339287,6037106643.0,750.0,"(847.0, 750.0)",847.0,750.0,3,439.58,146.94,423.98,1.28
1126960,1126960,2494028,4985484869,34.0554775,-118.3405997,6037216100.0,1323.0,122633441,34.0373936,-118.3886387,6037269700.0,1565.0,"(1323.0, 1565.0)",1323.0,1565.0,3,593.98,282.71,544.75,1.48
37182,37182,1543443,72402591,34.0809486,-118.2118975,6037199400.0,1178.0,122923490,34.083154,-118.165475,6037201501.0,1189.0,"(1178.0, 1189.0)",1178.0,1189.0,3,663.58,236.64,624.74,1.41
1151871,1151871,1943207,6813416171,34.0287921,-118.2834459,6037224701.0,1388.0,122616460,34.2598424,-118.4361613,6037104403.0,722.0,"(1388.0, 722.0)",1388.0,722.0,3,1337.47,208.78,1322.33,1.16
610450,610450,4740317,123292022,34.0500871,-118.2557623,6037207712.0,1233.0,9513716700,34.090793,-118.3614381,6037700200.0,2108.0,"(1233.0, 2108.0)",1233.0,2108.0,3,1017.48,319.59,982.71,1.28
909378,909378,4051154,1614165430,34.0984503,-118.2339985,6037187102.0,1079.0,1686594150,34.1543666,-118.1155368,6037462700.0,1834.0,"(1079.0, 1834.0)",1079.0,1834.0,3,596.7,166.09,576.59,1.33
224077,224077,1189948,122753060,33.8337441,-118.2929007,6037543503.0,2397.0,3862466711,33.9516932,-118.439237,6037980028.0,1697.0,"(2397.0, 1697.0)",2397.0,1697.0,3,1214.51,562.65,1103.82,1.53
1101281,1101281,4282205,4015191693,33.9263993,-118.3613722,6037602202.0,412.0,1922656829,33.9508055,-118.1151926,6037550502.0,265.0,"(412.0, 265.0)",412.0,265.0,3,1307.43,516.48,1236.15,1.36
1018551,1018551,2113067,1909597649,34.1093809,-118.3899976,6037194300.0,1146.0,2027440359,34.090826,-118.4443193,6037262100.0,1515.0,"(1146.0, 1515.0)",1146.0,1515.0,3,813.22,275.5,766.41,1.42
1122830,1122830,1942284,4614591993,34.070278,-117.8392686,6037403601.0,2179.0,63785522,34.0276786,-118.2749503,6037224702.0,1388.0,"(2179.0, 1388.0)",2179.0,1388.0,3,1832.43,441.0,1782.43,1.26
865170,865170,3507622,588516077,33.8514767,-118.3536424,6037650501.0,2037.0,1840723960,33.8727991,-118.2683488,6037541003.0,151.0,"(2037.0, 151.0)",2037.0,151.0,3,700.82,263.62,665.71,1.35
902290,902290,3216635,1429750623,34.1402313,-118.0117634,6037430901.0,1731.0,123107975,34.1301601,-118.0572154,6037430723.0,27.0,"(1731.0, 27.0)",1731.0,27.0,3,679.57,260.59,635.9,1.43
890482,890482,4240471,866290944,34.0381288,-118.5349826,6037262704.0,1524.0,123074604,34.0093913,-118.4840551,6037702002.0,1966.0,"(1524.0, 1966.0)",1524.0,1966.0,3,578.14,164.27,554.97,1.33
1177021,1177021,3243718,9119318616,34.0068057,-118.4913883,6037702002.0,1966.0,123145067,34.1066852,-118.3998311,6037700600.0,113.0,"(1966.0, 113.0)",1966.0,113.0,3,1065.21,229.55,1039.15,1.25
936601,936601,1091582,1716441459,33.8989905,-118.2914384,6037291130.0,1627.0,279932025,33.9032507,-118.2284907,6037542602.0,211.0,"(1627.0, 211.0)",1627.0,211.0,3,507.61,194.36,480.63,1.36
431489,431489,3136246,123012130,34.2140107,-118.2421767,6037300601.0,345.0,123308421,34.04684,-118.2689817,6037210010.0,1263.0,"(345.0, 1263.0)",345.0,1263.0,3,1250.85,312.61,1215.54,1.26
73727,73727,979079,122584626,34.0364372,-117.8441231,6037403403.0,2066.0,123075008,33.8982431,-118.1600823,6037553601.0,1802.0,"(2066.0, 1802.0)",2066.0,1802.0,3,2057.86,278.43,2039.46,1.14
816928,816928,1636806,317641736,34.0296033,-118.2154011,6037204700.0,1211.0,123634107,33.851789,-118.1698531,6037570602.0,599.0,"(1211.0, 599.0)",1211.0,599.0,3,1187.92,412.02,1129.25,1.36
1137199,1137199,2794957,5968244198,33.9363877,-118.1258333,6037551300.0,277.0,123137147,33.9268308,-118.244768,6037540700.0,2377.0,"(277.0, 2377.0)",277.0,2377.0,3,740.1,325.13,692.41,1.41
628052,628052,2799041,123326656,33.7786734,-118.3750525,6037670418.0,1871.0,123007927,33.8360173,-118.3623283,6037650702.0,2044.0,"(1871.0, 2044.0)",1871.0,2044.0,3,974.29,439.18,898.68,1.46
754089,754089,1582026,123714585,34.1732352,-118.6222217,6037137203.0,993.0,122584203,34.0161232,-118.4819324,6037701802.0,1964.0,"(993.0, 1964.0)",993.0,1964.0,3,1843.91,654.18,1729.93,1.43
612097,612097,3332448,123294132,34.066968,-118.0409337,6037433200.0,306.0,1686594151,34.1542869,-118.1294891,6037462301.0,1829.0,"(306.0, 1829.0)",306.0,1829.0,3,1602.3,682.08,1499.51,1.4
957975,957975,393906,1723955441,33.8187624,-118.0980823,6037574000.0,636.0,3838998404,33.8317541,-118.2555708,6037543306.0,155.0,"(636.0, 155.0)",636.0,155.0,3,805.63,223.44,777.97,1.3
170660,170660,1893997,122693135,34.104036,-117.8638153,6037403801.0,2184.0,36740248,34.0950571,-117.9872422,6037404600.0,509.0,"(2184.0, 509.0)",2184.0,509.0,3,755.64,337.62,696.14,1.48
1080360,1080360,852386,3816990461,33.8151203,-118.389667,6037621326.0,2056.0,2489972890,33.8538252,-118.2656963,6037543400.0,158.0,"(2056.0, 158.0)",2056.0,158.0,3,1329.5,155.13,1320.37,1.13
175287,175287,2857796,122697830,34.0820792,-118.18996,6037201301.0,1185.0,24396246,34.1148754,-118.2535353,6037187101.0,1078.0,"(1185.0, 1078.0)",1185.0,1078.0,3,772.43,249.12,738.97,1.33
282472,282472,61078,122821685,34.16369,-118.5080737,6037139600.0,1012.0,123308634,34.0428011,-118.4335393,6037267800.0,1556.0,"(1012.0, 1556.0)",1012.0,1556.0,3,1031.6,455.68,956.64,1.44
1122557,1122557,1730673,4606828525,34.1303512,-118.0913876,6037463103.0,2280.0,122767737,34.1459842,-117.9950108,6037431004.0,1733.0,"(2280.0, 1733.0)",2280.0,1733.0,3,540.58,118.03,527.45,1.25
749294,749294,4403369,123693420,34.0507025,-117.9825232,6037407002.0,2210.0,268900406,34.0407221,-118.057968,6037980036.0,2262.0,"(2210.0, 2262.0)",2210.0,2262.0,3,791.77,294.88,739.91,1.45
147204,147204,3050491,122669276,34.0435365,-118.1470815,6037482002.0,1761.0,122932567,34.0414847,-118.044553,6037433803.0,1986.0,"(1761.0, 1986.0)",1761.0,1986.0,3,755.0,292.91,701.23,1.46
970117,970117,3180783,1770978660,34.0576292,-118.3265921,6037212702.0,1300.0,1718622779,33.9943093,-118.355442,6037703100.0,2462.0,"(1300.0, 2462.0)",1300.0,2462.0,3,829.69,169.93,812.71,1.23
268785,268785,3889269,122808459,33.9781554,-118.3279701,6037235202.0,1446.0,123573846,33.9280343,-118.3329855,6037604200.0,477.0,"(1446.0, 477.0)",1446.0,477.0,3,526.04,204.09,493.42,1.41
849183,849183,4684085,421411671,33.8720669,-118.0916286,6037554521.0,183.0,122439059,33.9964869,-118.2810166,6037232120.0,1426.0,"(183.0, 1426.0)",183.0,1426.0,3,1193.57,633.23,1079.74,1.51
960527,960527,4877494,1728614637,33.8031415,-118.0992708,6037574400.0,641.0,7100763141,33.8541499,-118.0286738,6059110301.0,2540.0,"(641.0, 2540.0)",641.0,2540.0,3,843.45,172.36,826.69,1.22
273028,273028,4047082,122813091,34.0468123,-118.1663409,6037482001.0,1760.0,2478006550,33.8467193,-117.9978082,6059110401.0,2544.0,"(1760.0, 2544.0)",1760.0,2544.0,3,1033.0,294.39,1007.8,1.22
1138541,1138541,2791126,6062569334,33.8942814,-118.1808487,6037553702.0,1805.0,123482804,33.99289,-118.3982812,6037702600.0,248.0,"(1805.0, 248.0)",1805.0,248.0,3,1231.67,413.97,1170.54,1.36
314891,314891,3236507,122862902,33.891794,-118.0753807,6037552601.0,1785.0,123380246,33.9587829,-118.077594,6037502700.0,1942.0,"(1785.0, 1942.0)",1785.0,1942.0,3,680.18,215.4,649.7,1.35
138315,138315,2729397,122659245,33.7202819,-118.3026221,6037297502.0,1672.0,123797941,33.7629534,-118.3169293,6037670701.0,1876.0,"(1672.0, 1876.0)",1672.0,1876.0,3,585.33,122.33,572.44,1.24
1109577,1109577,1766828,4036601683,34.2639549,-118.556254,6037111204.0,776.0,297589311,34.2783705,-118.4988827,6037106646.0,752.0,"(776.0, 752.0)",776.0,752.0,3,359.12,275.12,295.25,1.78
274104,274104,7247,122813839,34.1586246,-118.4324737,6037128704.0,936.0,122639110,34.2073711,-118.4181499,6037122000.0,854.0,"(936.0, 854.0)",936.0,854.0,3,970.5,596.94,862.25,1.55
1194340,1194340,3451247,11089257175,34.2911776,-118.5260659,6037106643.0,750.0,122638566,34.3179915,-118.4818624,6037106510.0,744.0,"(750.0, 744.0)",750.0,744.0,3,523.0,268.57,495.09,1.31
400270,400270,2908951,122975418,34.0508053,-117.9476802,6037406701.0,2088.0,123208495,33.9919863,-117.8903811,6037408213.0,2226.0,"(2088.0, 2226.0)",2088.0,2226.0,3,781.29,196.66,756.6,1.29
470297,470297,2873506,123063906,34.0168127,-117.8847292,6037403408.0,2071.0,123028284,34.0454525,-117.867882,6037403407.0,2070.0,"(2071.0, 2070.0)",2071.0,2070.0,3,139.08,83.28,118.74,1.74
402760,402760,1163129,122978331,33.9872282,-118.0695874,6037501001.0,2298.0,1623240878,34.0412028,-118.06978,6037980036.0,2262.0,"(2298.0, 2262.0)",2298.0,2262.0,3,637.95,292.53,582.91,1.51
218050,218050,1908020,122746270,33.8175231,-118.0581526,6059110117.0,2563.0,122912444,33.8261342,-118.0082851,6059086901.0,2492.0,"(2563.0, 2492.0)",2563.0,2492.0,3,315.32,59.35,310.19,1.19
1064433,1064433,2669778,3350980070,34.0625887,-118.1129991,6037481712.0,1757.0,268716202,34.1164681,-118.099927,6037464200.0,1938.0,"(1757.0, 1938.0)",1757.0,1938.0,3,573.35,179.28,549.49,1.33
1115887,1115887,1505390,4076813360,33.9992865,-117.8711584,6037408212.0,2227.0,123309105,34.0539758,-117.9227729,6037406601.0,2086.0,"(2227.0, 2086.0)",2227.0,2086.0,3,676.15,164.51,657.97,1.26
143523,143523,2187464,122666527,33.966376,-118.311197,6037238100.0,1467.0,122719192,34.0227554,-118.2728612,6037224600.0,1387.0,"(1467.0, 1387.0)",1467.0,1387.0,3,786.06,189.39,763.66,1.27
851450,851450,1563604,452589520,33.9252966,-118.3282232,6037602513.0,404.0,122702224,34.0492773,-118.2785733,6037209820.0,1262.0,"(404.0, 1262.0)",404.0,1262.0,3,778.91,199.32,759.06,1.24
453057,453057,1859735,123042211,34.0187227,-118.1493232,6037532303.0,187.0,122626972,34.0043331,-118.1075405,6037532101.0,1753.0,"(187.0, 1753.0)",187.0,1753.0,3,385.11,141.59,361.38,1.43
398279,398279,580012,122972798,34.2745085,-118.5061804,6037111201.0,774.0,123020630,34.2147624,-118.4836818,6037980008.0,1685.0,"(774.0, 1685.0)",774.0,1685.0,3,581.69,244.58,542.26,1.43
206627,206627,3435463,122736482,34.0782461,-118.3522432,6037214000.0,1310.0,123074607,34.0127048,-118.478122,6037702201.0,1968.0,"(1310.0, 1968.0)",1310.0,1968.0,3,1102.38,180.64,1088.53,1.17
865950,865950,419632,591835806,34.0558795,-118.1808713,6037530802.0,2333.0,402978200,34.0677527,-118.090561,6037482401.0,1908.0,"(2333.0, 1908.0)",2333.0,1908.0,3,364.11,156.49,343.04,1.37
